"MAIN STORE LINK","DESIGNER NAME","PRICE RANGE","CATEGORY","WEBSITE","INSTAGRAM URL","STORE 1","STORE 2 ","STORE 3 ","STORE 4 ","STORE 6","STORE 7","IMAGE 1","IMAGE 2","IMAGE 3","IMAGE 4","IMAGE 5","IMAGE 6","IMAGE 7","IMAGE 8","IMAGE 9","IMAGE 10","IMAGE 11"
"https://www.perniaspopupshop.com/designers/atsu","Atsu",,,,,,,,,,,,,,,,,,,,,
"https://www.perniaspopupshop.com/designers/ayesha-khurram","Ayesha Khurram","3950-21000
","Women","https://ayeshakhurram.com/","https://www.instagram.com/ayeshakhurram_official/?hl=en","4 - Z, Defense Housing Authority, Lahore, Punjab, 54000, Pakistan",,,,,,"https://img.perniaspopupshop.com/catalog/product/s/s/SSPQ1120194_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/s/sspq04ak_b__19_1_1.jpg?impolicy=listingimagedesktop",,,,,,,,,
"https://www.perniaspopupshop.com/designers/alpana-neeraj","Alpana & Neeraj",,,,,,,,,,,,,,,,,,,,,
"https://www.perniaspopupshop.com/designers/amit-aggarwal","Amit Aggarwal","11500-525000","Women","https://amitaggarwal.com/","https://www.instagram.com/amitaggarwalofficial/?hl=en","THE KILA SEVEN STYLE MILE, 4A, Kalka Das Marg Mehrauli, New Delhi, Delhi 110030","7, BEST Marg, Apollo Bandar Colaba, Mumbai, Maharashtra 400005","elahe 476 Milestone, Road No.10 Banjarahills, Hyderabad 500034","Collage Shop India 21/1, wood street, Ashoknagar Bangalore - 6560025","S-23, Utkarsha Nariman Sardar, Nagpur 400001","AURA 12 College Road, Choubay Colony, Raipur - 492001","https://img.perniaspopupshop.com/catalog/product/w/r/wraa112301_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/w/r/wraa112302_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/w/r/wraa112303_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/w/r/wraa112304_1_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/w/r/wraa112305_2.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/w/r/wraa112306_1.jpg?impolicy=listingimagedesktop",,,,,
"https://www.perniaspopupshop.com/designers/anand-kabra","Anand Kabra","28500-348000","Women","http://www.anandkabra.com/","https://www.instagram.com/anand.kabra/","OGAAN DELHIH2 Houz Khas Village Delhi 110016","Shop No.433/437, III Floor Emporio Mall Road #4, Vasant Kunj Phase-II","D-268 Defence Colony New Delhi - 110024","Aza Fashions Pvt. Ltd. 21, Almount Road, Mumbai - 400026",,,"https://img.perniaspopupshop.com/catalog/product/a/n/ANKB012201_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/ANKB042204_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/ANKB032222_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/ANKB082206_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/ANKB082221_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/ANKB082220_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/ANKB082215_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/ANKB092208_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/ANKB092211_1.jpg?impolicy=listingimagedesktop",,
"https://www.perniaspopupshop.com/designers/arpita-mehta","Arpita Mehta","35000-500000","Women","https://arpitamehtaofficial.com/","https://www.instagram.com/arpitamehtaofficial/","Rajgir Apartment, Khar West, Road no 8. Mumbai 400052",,,,,,"https://img.perniaspopupshop.com/catalog/product/d/i/disha_patni_in_arpita_mehta_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/i/disha_patni_in_arpita_mehta.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/m/a/madhuri_dixit_in_arpita_mehta.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/h/shilpa_shetty_in_arpita_mehta.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/p/o/pooja_hegde_in_arpita_mehta.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/k/i/kiara_advani_in_arpita_mehta.jpg?impolicy=listingimagedesktop",,,,,
"https://www.perniaspopupshop.com/designers/anupamaa-dayal","Anupamaa Dayal",,"Women","https://anupamaa.com/","https://www.instagram.com/anupamaadayal/?hl=en","64A, Middle Lane, Ground Floor, Khan Market, New Delhi - 110003.",,,,,,"https://img.perniaspopupshop.com/catalog/product/a/d/ADAC121902_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADAC121901_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADAC052067-001_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADAC052074-001_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADAC052081-001_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADAC052090-001_1.jpg?impolicy=listingimagedesktop",,,,,
"https://www.perniaspopupshop.com/designers/amrita-thakur","Amrita Thakur","6907-122100","Women","https://amritathakur.in/","https://www.instagram.com/amrita_thakur/?hl=en","F-564/A, 1st Floor, Lado Sarai, Sri Aurobindo Marg, Mehrauli, Delhi - 110030",,,,,,"https://img.perniaspopupshop.com/catalog/product/k/r/kriti_kharbanda_in_amrita_thakur.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/m/AMTH092220_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/k/i/kiara_advani_in_amrita_thakur.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/m/AMTH092225_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/m/AMTH112220_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/m/AMTH112216_1.jpg?impolicy=listingimagedesktop",,,,,
"https://www.perniaspopupshop.com/designers/amrapali","Amrapali",,,,,,,,,,,,,,,,,,,,,
"https://www.perniaspopupshop.com/designers/ayinat-by-taniya-o-connor","Ayinat By Taniya O'Connor",,"Women","https://www.ayinat.com/","https://www.instagram.com/ayinatofficial/","Ayinat Shop Number 37 Left Wing , Santushti Shopping Complex, Chanakya Puri New Delhi 110021",,,,,,"https://img.perniaspopupshop.com/catalog/product/a/y/ayc230616005-b.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/y/ayc230616004-b.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/y/ayc230616009-b.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/y/ayc230616008-b.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/y/AYTO022015-001_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/y/AYTO022014-001_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/y/AYTO022013-001_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/y/AYTO022012-001_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/y/AYTO022011-001_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/y/AYTO022010-001_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/y/AYTO022009-001_1.jpg?impolicy=listingimagedesktop"
"https://www.perniaspopupshop.com/designers/aharin-india","Aharin India","8500-254000","Women","https://www.facebook.com/aharinindia/","https://www.instagram.com/aharinindia/",,,,,,,"https://img.perniaspopupshop.com/catalog/product/a/h/AHIN022316_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/h/AHIN022315_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/h/AHIN022310_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/h/AHIN022313_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/h/AHIN022362_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/h/AHIN022359_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/h/AHIN022325_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/h/AHIN022324_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/h/AHIN022322_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/h/AHIN022319_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/h/AHIN022311_1.jpg?impolicy=listingimagedesktop"
"https://www.perniaspopupshop.com/designers/aamaya-by-priyanka","Aamaya by Priyanka",,,,,,,,,,,,,,,,,,,,,
"https://www.perniaspopupshop.com/designers/am-pm","AMPM","7950-84950","Women","https://ampm.in/","https://www.instagram.com/ampmfashions/","AMPM, 3rd Floor, DLF Emporio Mall, Nelson Mandela Marg, Vasant Kunj, New Delhi - 110070",,,,,,"https://img.perniaspopupshop.com/catalog/product/a/m/AMPM0522154_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/m/AMPM082230_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/m/AMPM082231_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/m/AMPM082229_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/m/AMPM082218_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/m/AMPM082244_1.jpg?impolicy=listingimagedesktop",,,,,
"https://www.perniaspopupshop.com/designers/ashish-soni","Ashish Soni","6500-6500","Women",,"https://www.instagram.com/ashishnsoniofficial/",,,,,,,"https://img.perniaspopupshop.com/catalog/product/a/s/ashc4t12141a_b_.jpg?impolicy=listingimagedesktop",,,,,,,,,,
"https://www.perniaspopupshop.com/designers/anju-modi","Anju Modi","13400-36400","Women","https://anjumodi.com/","https://www.instagram.com/anjumodi/","145, Mehrauli-Gurgaon Rd, Sultanpur,New Delhi 11003",,,,,,"https://img.perniaspopupshop.com/catalog/product/a/n/ANJC072203_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/ANJC072202_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/ANJC072201_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/ANJC062205_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/ANJC062204_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/ANJC062203_1.jpg?impolicy=listingimagedesktop",,,,,
"https://www.perniaspopupshop.com/designers/anushka-khanna","Anushka Khanna",,"Women","https://www.anushkakhanna.com/","https://www.instagram.com/anushkaskhanna/","Ensemble | Mumbai and Delhi",,,,,,"https://img.perniaspopupshop.com/catalog/product/a/n/anuc14021711-b.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/anuc14021712-c.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/anuc14021705-b.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/anuc14021708-b.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/anuc14021704-b.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/anuc14021702-b.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/anuc31011710-b.jpg?impolicy=listingimagedesktop",,,,
"https://www.perniaspopupshop.com/designers/aneesh-agarwaal","Aneesh Agarwaal","19900-282000","Women","https://www.aneeshagarwaalofficial.com/","https://www.instagram.com/aneeshagarwaalofficial/","Aneesh Agarwaal Shop No.89, Maker Arcade Shopping Centrecuffe Parade, Mumbai 400005Landmark: Near World Trade Centre",,,,,,"https://img.perniaspopupshop.com/catalog/product/a/n/ANAC102361_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/ANAC102332_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/ANAC102327_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/ANAC102337_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/ANAC102358_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/ANAC102348_1.jpg?impolicy=listingimagedesktop",,,,,
"https://www.perniaspopupshop.com/designers/anaikka","Anaikka",,,,,,,,,,,,,,,,,,,,,
"https://www.perniaspopupshop.com/designers/anita-dongre","Anita Dongre",,"Women","https://www.anitadongre.com/","https://www.instagram.com/anitadongre/?hl=en","Sassoon Building, B Bharucha Rd, Kala Ghoda, FortMumbai, Maharashtra 400001","Basement, UG & 1st Floor, Everest Classic,Linking Road, Khar (West)MUMBAI, MAHARASHTRA 400052",,,,,"https://img.perniaspopupshop.com/catalog/product/a/n/ANDC042209_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/ANDC052240_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/andc042239_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/ANDC012204_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/andc052231_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/ANDC052217_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/ANDC012208_1.jpg?impolicy=listingimagedesktop",,,,
"https://www.perniaspopupshop.com/designers/abraham-thakore","Abraham & Thakore",,"Women","https://abrahamandthakore.com/","https://www.instagram.com/abrahamandthakore/?hl=en","1st Floor, D-25, Block D,Defence Colony, New Delhi, Delhi","A and T, F-27, Phoenix Palladium, Phoenix Mills Compound, 1st Floor, 462, Senapati Bapat Marg, Lower Parel, Mumbai, Mumbai, Maharashtra, 400013, Mumbai - 400013","The Dhan Mill, Shed No. 52, Khasra No 287, 288/1 & 288/2, 100 Ft Road, Chattarpur, New Delhi 110074, New Delhi - 110074",,,,"https://img.perniaspopupshop.com/catalog/product/a/b/ABTC102131_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABTC102130_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABTC102129_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABTC102128_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABTC102127_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABTC102126_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABTC102125_1.jpg?impolicy=listingimagedesktop",,,,
"https://www.perniaspopupshop.com/designers/ash-haute-couture","Ash Haute Couture",,"Women","http://www.ashhautecouture.com/","https://www.instagram.com/ashhautecouture/?hl=en",,,,,,,"https://img.perniaspopupshop.com/catalog/product/a/s/ashc12071810-b.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/s/ashc12071809-b.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/s/ashc12071808-b.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/s/ashc12071807-b.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/s/ashc12071806-b.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/s/ashc12071805-b.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/s/ashc12071803-b.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/s/ashc12071801-b.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/s/ashc11071816-b.jpg?impolicy=listingimagedesktop",,
"https://www.perniaspopupshop.com/designers/art-karat","Art Karat","7500-7500","Women","https://global.artkarat.com/","https://www.instagram.com/artkaratofficial/?hl=en","73B, Khan MarketNew Delhi-110003, India","Second Floor, Showroom No.342, Nelscon Mandela Marg, Vasant KunjNEW DELHI-110070, India",,,,,"https://img.perniaspopupshop.com/catalog/product/a/r/artc1f0516a08-a.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product1914?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product2585?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/r/artc1f0516a10-a.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/r/artc1f0516a04-a.jpg?impolicy=listingimagedesktop",,,,,,
"https://www.perniaspopupshop.com/designers/ananda","Ananda",,,,,,,,,,,,,,,,,,,,,
"https://www.perniaspopupshop.com/designers/akshay-wadhwa","Akshay Wadhwa",,,,,,,,,,,,,,,,,,,,,
"https://www.perniaspopupshop.com/designers/akaaro","Akaaro",,"Women","https://www.akaaro.com/","https://www.instagram.com/akaaro/?hl=en",,,,,,,"https://img.perniaspopupshop.com/catalog/product/a/k/AKAC082017_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/k/AKAC082016_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/k/AKAC082015_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/k/AKAC082013_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/k/AKAC082009_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/k/AKAC082007_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/k/AKAC082006_1.jpg?impolicy=listingimagedesktop",,,,
"https://www.perniaspopupshop.com/designers/aish-jewels","Aish Jewels",,,,,,,,,,,,,,,,,,,,,
"https://www.perniaspopupshop.com/designers/ashima-leena","Ashima Leena","45000-442400","Women","https://www.al-design.in/","https://www.instagram.com/ashimaleenaofficial/","Farm No. 9,Sultanpur Estate,Main Mandi RoadNew Delhi - 110030India",,,,,,"https://img.perniaspopupshop.com/catalog/product/a/l/ALNC062268_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/l/ALNC062267_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/l/ALNC062266_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/l/ALNC062263_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/l/ALNC062262_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/l/ALNC062261_1.jpg?impolicy=listingimagedesktop",,,,,
"https://www.perniaspopupshop.com/designers/astha-narang","Astha Narang","38000-230000","Women","https://www.asthanarang.com/","https://www.instagram.com/asthanarangofficial/","ASTHA NARANGThe Dhan MillChhattarpur, New Delhi",,,,,,"https://img.perniaspopupshop.com/catalog/product/a/s/ASTC102297_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/s/ASTC1022101_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/s/ASTC102294_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/s/ASTC1022108_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/s/ASTC102295_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/s/ASTC1022105_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/s/ASTC102258_1.JPG?impolicy=listingimagedesktop",,,,
"https://www.perniaspopupshop.com/designers/astha-jagwani","Astha Jagwani",,,,,,,,,,,,,,,,,,,,,
"https://www.perniaspopupshop.com/designers/anoli-shah","Anoli Shah",,"Women","https://www.facebook.com/Anolishahdesigninc/","https://www.instagram.com/anolishahudani/",,,,,,,"https://img.perniaspopupshop.com/catalog/product/a/n/ansc18041706-b.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/ansc18041713-b.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/ansc18041712-b.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/ansc18041707-b.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/ansc18041711-b.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/ansc18041708-b.jpg?impolicy=listingimagedesktop",,,,,
"https://www.perniaspopupshop.com/designers/anupamaa-dayal-for-ekaya","Anupamaa Dayal for Ekaya",,,,,,,,,,,,,,,,,,,,,
"https://www.perniaspopupshop.com/designers/armaan-randhawa","ARMAAN RANDHAWA",,"Women",,"https://www.instagram.com/_armaanrandhawaa/?hl=en",,,,,,,"https://img.perniaspopupshop.com/catalog/product/a/r/aralfw081824.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/r/aralfw081822.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/r/aralfw081821.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/r/aralfw081820.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/r/aralfw081818.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/r/aralfw081817.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/r/aralfw081816.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/r/aralfw081812.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/r/aralfw081811.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/r/aralfw081808.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/r/aralfw081807.jpg?impolicy=listingimagedesktop"
"https://www.perniaspopupshop.com/designers/adora-by-ankita","Adora by Ankita","6500-13000","Women","https://www.facebook.com/adora.by.ankita/","https://www.instagram.com/adorabyankita/?hl=en",,,,,,,"https://img.perniaspopupshop.com/catalog/product/a/d/ADOC022227_1.JPG?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADOC022226_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADOC022225_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADOC022222_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADOC022217_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADOC022215_1.jpg?impolicy=listingimagedesktop",,,,,
"https://www.perniaspopupshop.com/designers/archana-rao","Archana Rao","12000-120000","Women","https://www.archanaraolabel.com/","https://www.instagram.com/archanaraolabel/","1721, Rd Number 1Sri Ram Nagar ColonyBanjara HillsHyderabad, Telangana 500034",,,,,,"https://img.perniaspopupshop.com/catalog/product/a/r/ARRA012321_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/r/ARRA012317_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/r/ARRA012322_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/r/ARRA012316_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/r/ARRA112219_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/r/ARRA112203_1.jpg?impolicy=listingimagedesktop",,,,,
"https://www.perniaspopupshop.com/designers/anand-bhushan","Anand Bhushan","7000-82000","Women",,"https://www.instagram.com/anandbhushan/",,,,,,,"https://img.perniaspopupshop.com/catalog/product/a/n/ANBC082122_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/ANBC082121_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/ANBC082120_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/ANBC082118_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/ANBC082117_1.jpg?impolicy=listingimagedesktop",,,,,,
"https://www.perniaspopupshop.com/designers/abhinav-mishra","Abhinav Mishra","84500-450000","Women","https://abhinavmishraofficial.com/","https://www.instagram.com/abhinavmishra_/?hl=en","D 59 Chattarpur EnclaveS N N MargNew Delhi 110074",,,,,,"https://img.perniaspopupshop.com/catalog/product/a/b/ABHC062310_6.JPG?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABHC062303_6.JPG?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABHC062308_6.JPG?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABHC062309_6.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABHC062307_10.JPG?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABHC062306_6.JPG?impolicy=listingimagedesktop",,,,,
"https://www.perniaspopupshop.com/designers/archana-rao-for-ekaya","Archana Rao for Ekaya",,,,,,,,,,,,,,,,,,,,,
"https://www.perniaspopupshop.com/designers/akuri-by-puri","Akuri by Puri",,,,,,,,,,,,,,,,,,,,,
"https://www.perniaspopupshop.com/designers/anuj-sharma","Anuj Sharma",,,,,,,,,,,"https://img.perniaspopupshop.com/catalog/product/a/j/ajsc15111711-b.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/j/ajsc15111706-b.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/j/ajsc15111705_b.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/j/ajsc15111716-b-b.jpg?impolicy=listingimagedesktop",,,,,,,
"https://www.perniaspopupshop.com/designers/anubha-jain","Anubha Jain",,,,,,,,,,,,,,,,,,,,,
